Date,Short-term treasury index,US TIPS 0-5 Years,US TIPS 1-5 years,US Treasury Inflation Notes 1-10 Years,US Aggregate 10 or 10+ Years,US Aggregate,US Corporate HY,US Corporate IG,US Treasury,CHF,Gold,JPY,US treasury 1-3 Year,US Treasury 20+ Years,US Treasury 10+ Years
1971-11-01,0.8395934172313649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07020329138431752,0.02,0.07020329138431752,0.0,0.0,0.0
1971-12-01,0.8395905709039372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07020305338631792,0.02000332232342692,0.07020305338631792,0.0,0.0,0.0
1972-01-01,0.8567279767666989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07163601161665054,0.0,0.07163601161665054,0.0,0.0,0.0
1972-02-01,0.8567279767666989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07163601161665054,0.0,0.07163601161665054,0.0,0.0,0.0
1972-03-01,0.7707736389684814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11461318051575932,0.0,0.11461318051575932,0.0,0.0,0.0
1972-04-01,0.7707736389684814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11461318051575932,0.0,0.11461318051575932,0.0,0.0,0.0
1972-05-01,0.7707736389684814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11461318051575932,0.0,0.11461318051575932,0.0,0.0,0.0
1972-06-01,0.7315436241610738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13422818791946314,0.0,0.13422818791946314,0.0,0.0,0.0
1972-07-01,0.7315436241610738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13422818791946314,0.0,0.13422818791946314,0.0,0.0,0.0
1972-08-01,0.7315436241610738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13422818791946314,0.0,0.13422818791946314,0.0,0.0,0.0
1972-09-01,0.89247311827957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05376344086021504,0.0,0.05376344086021504,0.0,0.0,0.0
1972-10-01,0.89247311827957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05376344086021504,0.0,0.05376344086021504,0.0,0.0,0.0
1972-11-01,0.89247311827957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05376344086021505,0.0,0.05376344086021505,0.0,0.0,0.0
1972-12-01,0.7315436241610738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13422818791946314,0.0,0.13422818791946314,0.0,0.0,0.0
1973-01-01,0.7315436241610738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13422818791946314,0.0,0.13422818791946314,0.0,0.0,0.0
1973-02-01,0.7315436241610738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13422818791946314,0.0,0.13422818791946314,0.0,0.0,0.0
